117C,9999.00
118C,9999.00
119C,9999.00
120C,9999.00
121C,9999.00
122C,9999.00
123C,9999.00
124C,9999.00
125C,9999.00
126C,9999.00
127C,9999.00
128C,9999.00
129C,9999.00
130C,9999.00
131C,9999.00
132C,9999.00
133C,9999.00
134C,9999.00
135C,9999.00
136C,9999.00
137C,9999.00
138C,9999.00
139C,9999.00
140C,9999.00
141C,9999.00
142C,9999.00
143C,9999.00
144C,9999.00
145C,9999.00
146C,9999.00
147C,24.04
148C,9999.00
149C,9999.00
150C,9999.00
151C,9999.00
152C,9999.00
153C,29.72
154C,9999.00
155C,9999.00
156C,9999.00
157C,9999.00
158C,9999.00
159C,9999.00
160C,9999.00
161C,162.30
162C,9999.00
163C,9999.00
164C,9999.00
165C,9999.00
166C,9999.00
167C,9999.00
168C,9999.00
169C,9999.00
170C,9999.00
171C,9999.00
172C,9999.00
173C,9999.00
174C,9999.00
175C,9999.00
176C,9999.00
177C,9999.00
178C,9999.00
179C,9999.00
180C,9999.00
181C,9999.00
182C,9999.00
183C,9999.00
184C,9999.00
185C,9999.00
186C,9999.00
187C,9999.00
188C,9999.00
001D,9999.00
002D,13.53
003D,14.82
004D,6.09
005D,27.68
006D,9999.00
007D,9999.00
008D,14.27
009D,10.55
010D,3.87
011D,23.25
012D,9999.00
013D,9999.00
014D,88.48
015D,9999.00
016D,26.34
017D,9999.00
018D,9999.00
019D,169.91
020D,9999.00
021D,9999.00
022D,9999.00
023D,9999.00
024D,9999.00
025D,9999.00
026D,9999.00
027D,9999.00
028D,9999.00
029D,9999.00
030D,9999.00
031D,9999.00
032D,9999.00
033D,9999.00
034D,9999.00
035D,9999.00
036D,9999.00
037D,9999.00
038D,9999.00
039D,9999.00
040D,9999.00
041D,9999.00
042D,9999.00
043D,9999.00
044D,9999.00
045D,9999.00
046D,9999.00
047D,9999.00
048D,9999.00
049D,13.53
050D,14.82
051D,6.09
052D,27.68
053D,9999.00
054D,9999.00
055D,14.27
056D,10.55
057D,3.87
058D,23.25
059D,9999.00
060D,9999.00
061D,88.48
062D,9999.00
063D,26.34
064D,9999.00
065D,9999.00
066D,169.91
067D,9999.00
068D,9999.00
069D,9999.00
070D,9999.00
071D,9999.00
072D,9999.00
073D,9999.00
074D,9999.00
075D,9999.00
076D,9999.00
077D,9999.00
078D,9999.00
079D,9999.00
080D,9999.00
081D,9999.00
082D,9999.00
083D,9999.00
084D,9999.00
085D,9999.00
086D,9999.00
087D,9999.00
088D,9999.00
089D,9999.00
090D,9999.00
091D,9999.00
092D,9999.00
093D,9999.00
094D,9999.00
095D,9999.00
096D,13.53
097D,14.82
098D,6.09
099D,27.68
100D,9999.00
101D,9999.00
102D,14.27
103D,10.55
104D,3.87
105D,23.25
106D,9999.00
107D,9999.00
108D,88.48
109D,9999.00
110D,26.34
111D,9999.00
112D,9999.00
113D,169.91
114D,9999.00
115D,9999.00
116D,9999.00
117D,9999.00
118D,9999.00
119D,9999.00
120D,9999.00
121D,9999.00
122D,9999.00
123D,9999.00
124D,9999.00
125D,9999.00
126D,9999.00
127D,9999.00
128D,9999.00
129D,9999.00
130D,9999.00
131D,9999.00
132D,9999.00
133D,9999.00
134D,9999.00
135D,9999.00
136D,9999.00
137D,9999.00
138D,9999.00
139D,9999.00
140D,9999.00
141D,9999.00
142D,9999.00
143D,13.53
144D,14.82
145D,6.09
146D,27.68
147D,9999.00
148D,9999.00
149D,14.27
150D,10.55
151D,3.87
152D,23.25
153D,9999.00
154D,9999.00
155D,88.48
156D,9999.00
157D,26.34
158D,9999.00
159D,9999.00
160D,169.91
161D,9999.00
162D,9999.00
163D,9999.00
164D,9999.00
165D,9999.00
166D,9999.00
167D,9999.00
168D,9999.00
169D,9999.00
170D,9999.00
171D,9999.00
172D,9999.00
173D,9999.00
174D,9999.00
175D,9999.00
176D,9999.00
177D,9999.00
178D,9999.00
179D,9999.00
180D,9999.00
181D,9999.00
182D,9999.00
183D,9999.00
184D,9999.00
185D,9999.00
186D,9999.00
187D,9999.00
188D,9999.00
001E,10.25
002E,16.40
003E,9999.00
004E,9999.00
005E,9999.00
006E,9999.00
007E,13.50
008E,17.30
009E,9999.00
010E,9999.00
011E,9999.00
012E,9999.00
013E,28.64
014E,107.25
015E,9999.00
016E,9999.00
017E,9999.00
018E,9999.00
019E,9999.00
020E,9999.00
021E,9999.00
022E,9999.00
023E,9999.00
024E,9999.00
025E,9999.00
026E,9999.00
027E,9999.00
028E,9999.00
029E,9999.00
030E,9999.00
031E,9999.00
032E,9999.00
033E,9999.00
034E,9999.00
035E,9999.00
036E,9999.00
037E,9999.00
038E,9999.00
039E,9999.00
040E,9999.00
041E,9999.00
042E,9999.00
043E,9999.00
044E,9999.00
045E,9999.00
046E,9999.00
047E,9999.00
048E,10.25
049E,16.40
050E,9999.00
051E,9999.00
052E,9999.00
053E,9999.00
054E,13.50
055E,17.30
056E,9999.00
057E,9999.00
058E,9999.00
059E,9999.00
060E,28.64
061E,107.25
062E,9999.00
063E,9999.00
064E,9999.00
065E,9999.00
066E,9999.00
067E,9999.00
068E,9999.00
069E,9999.00
070E,9999.00
071E,9999.00
072E,9999.00
073E,9999.00
074E,9999.00
075E,9999.00
076E,9999.00
077E,9999.00
078E,9999.00
079E,9999.00
080E,9999.00
081E,9999.00
082E,9999.00
083E,9999.00
084E,9999.00
085E,9999.00
086E,9999.00
087E,9999.00
088E,9999.00
089E,9999.00
090E,9999.00
091E,9999.00
092E,9999.00
093E,9999.00
094E,9999.00
095E,10.25
096E,16.40
097E,9999.00
098E,9999.00
099E,9999.00
100E,9999.00
101E,13.50
102E,17.30
103E,9999.00
104E,9999.00
105E,9999.00
106E,9999.00
107E,28.64
108E,107.25
109E,9999.00
110E,9999.00
111E,9999.00
112E,9999.00
113E,9999.00
114E,9999.00
115E,9999.00
116E,9999.00
117E,9999.00
118E,9999.00
119E,9999.00
120E,9999.00
121E,9999.00
122E,9999.00
123E,9999.00
124E,9999.00
125E,9999.00
126E,9999.00
127E,9999.00
128E,9999.00
129E,9999.00
130E,9999.00
131E,9999.00
132E,9999.00
133E,9999.00
134E,9999.00
135E,9999.00
136E,9999.00
137E,9999.00
138E,9999.00
139E,9999.00
140E,9999.00
141E,9999.00
142E,10.25
143E,16.40
144E,9999.00
145E,9999.00
146E,9999.00
147E,9999.00
148E,13.50
149E,17.30
150E,9999.00
151E,9999.00
152E,9999.00
153E,9999.00
154E,28.64
155E,107.25
156E,9999.00
157E,9999.00
158E,9999.00
159E,9999.00
160E,9999.00
161E,9999.00
162E,9999.00
163E,9999.00
164E,9999.00
165E,9999.00
166E,9999.00
167E,9999.00
168E,9999.00
169E,9999.00
170E,9999.00
171E,9999.00
172E,9999.00
173E,9999.00
174E,9999.00
175E,9999.00
176E,9999.00
177E,9999.00
178E,9999.00
179E,9999.00
180E,9999.00
181E,9999.00
182E,9999.00
183E,9999.00
184E,9999.00
185E,9999.00
186E,9999.00
187E,9999.00
188E,9999.00
001F,8.08
002F,13.53
003F,9999.00
004F,9999.00
005F,9999.00
006F,9999.00
007F,10.64
008F,14.27
009F,9999.00
010F,9999.00
011F,9999.00
012F,9999.00
013F,22.56
014F,88.48
015F,9999.00
016F,9999.00
017F,9999.00
018F,9999.00
019F,9999.00
020F,9999.00
021F,9999.00
022F,9999.00
023F,9999.00
024F,9999.00
025F,9999.00
026F,9999.00
027F,9999.00
028F,9999.00
029F,9999.00
030F,9999.00
031F,9999.00
032F,9999.00
033F,9999.00
034F,9999.00
035F,9999.00
036F,9999.00
037F,9999.00
038F,9999.00
039F,9999.00
040F,9999.00
041F,9999.00
042F,9999.00
043F,9999.00
044F,9999.00
045F,9999.00
046F,9999.00
047F,9999.00
048F,8.08
049F,13.53
050F,9999.00
051F,9999.00
052F,9999.00
053F,9999.00
054F,10.64
055F,14.27
056F,9999.00
057F,9999.00
058F,9999.00
059F,9999.00
060F,22.56
061F,88.48
062F,9999.00
063F,9999.00
064F,9999.00
065F,9999.00
066F,9999.00
067F,9999.00
068F,9999.00
069F,9999.00
070F,9999.00
071F,9999.00
072F,9999.00
073F,9999.00
074F,9999.00
075F,9999.00
076F,9999.00
077F,9999.00
078F,9999.00
079F,9999.00
080F,9999.00
081F,9999.00
082F,9999.00
083F,9999.00
084F,9999.00
085F,9999.00
086F,9999.00
087F,9999.00
088F,9999.00
089F,9999.00
090F,9999.00
091F,9999.00
092F,9999.00
093F,9999.00
094F,9999.00
095F,8.08
096F,13.53
097F,9999.00
098F,9999.00
099F,9999.00
100F,9999.00
101F,10.64
102F,14.27
103F,9999.00
104F,9999.00
105F,9999.00
106F,9999.00
107F,22.56
108F,88.48
109F,9999.00
110F,9999.00
111F,9999.00
112F,9999.00
113F,9999.00
114F,9999.00
115F,9999.00
116F,9999.00
117F,9999.00
118F,9999.00
119F,9999.00
120F,9999.00
121F,9999.00
122F,9999.00
123F,9999.00
124F,9999.00
125F,9999.00
126F,9999.00
127F,9999.00
128F,9999.00
129F,9999.00
130F,9999.00
131F,9999.00
132F,9999.00
133F,9999.00
134F,9999.00
135F,9999.00
136F,9999.00
137F,9999.00
138F,9999.00
139F,9999.00
140F,9999.00
141F,9999.00
142F,8.08
143F,13.53
144F,9999.00
145F,9999.00
146F,9999.00
147F,9999.00
148F,10.64
149F,14.27
150F,9999.00
151F,9999.00
152F,9999.00
153F,9999.00
154F,22.56
155F,88.48
156F,9999.00
157F,9999.00
158F,9999.00
159F,9999.00
160F,9999.00
161F,9999.00
162F,9999.00
163F,9999.00
164F,9999.00
165F,9999.00
166F,9999.00
167F,9999.00
168F,9999.00
169F,9999.00
170F,9999.00
171F,9999.00
172F,9999.00
173F,9999.00
174F,9999.00
175F,9999.00
176F,9999.00
177F,9999.00
178F,9999.00
179F,9999.00
180F,9999.00
181F,9999.00
182F,9999.00
183F,9999.00
184F,9999.00
185F,9999.00
186F,9999.00
187F,9999.00
188F,9999.00
001G,9999.00
002G,9999.00
003G,9999.00
004G,9999.00
005G,9999.00
006G,9999.00
007G,9999.00
008G,9999.00
009G,9999.00
010G,9999.00
011G,9999.00
012G,9999.00
013G,9999.00
014G,9999.00
015G,9999.00
016G,9999.00
017G,9999.00
018G,59.08
019G,9999.00
020G,9999.00
021G,9999.00
022G,1.42
023G,9.29
024G,5.57
025G,4.50
026G,9999.00
027G,9999.00
028G,1.22
029G,4.49
030G,9999.00
031G,6.60
032G,5.00
033G,24.39
034G,8.64
035G,9999.00
036G,4.38
037G,3.15
038G,14.76
039G,9999.00
040G,7.96
041G,9999.00
042G,1.04
043G,0.67
044G,11.92
045G,9999.00
046G,9999.00
047G,8.29
048G,9999.00
049G,9999.00
050G,9999.00
051G,9999.00
052G,9999.00
053G,9999.00
054G,9999.00
055G,9999.00
056G,9999.00
057G,9999.00
058G,9999.00
059G,9999.00
060G,9999.00
061G,9999.00
062G,9999.00
063G,9999.00
064G,9999.00
065G,59.08
066G,9999.00
067G,9999.00
068G,9999.00
069G,1.42
070G,9.29
071G,5.57
072G,4.50
073G,9999.00
074G,9999.00
075G,1.22
076G,4.49
077G,9999.00
078G,6.60
079G,5.00
080G,24.39
081G,8.64
082G,9999.00
083G,4.38
084G,3.15
085G,14.76
086G,9999.00
087G,7.96
088G,9999.00
089G,1.04
090G,0.67
091G,11.92
092G,9999.00
093G,9999.00
094G,8.29
095G,9999.00
096G,9999.00
097G,9999.00
098G,9999.00
099G,9999.00
100G,9999.00
101G,9999.00
102G,9999.00
103G,9999.00
104G,9999.00
105G,9999.00
106G,9999.00
107G,9999.00
108G,9999.00
109G,9999.00
110G,9999.00
111G,9999.00
112G,59.08
113G,9999.00
114G,9999.00
115G,9999.00
116G,1.42
117G,9.29
118G,5.57
119G,4.50
120G,9999.00
121G,9999.00
122G,1.22
123G,4.49
124G,9999.00
125G,6.60
126G,5.00
127G,24.39
128G,8.64
129G,9999.00
130G,4.38
131G,3.15
132G,14.76
133G,9999.00
134G,7.96
135G,9999.00
136G,1.04
137G,0.67
138G,11.92
139G,9999.00
140G,9999.00
141G,8.29
142G,9999.00
143G,9999.00
144G,9999.00
145G,9999.00
146G,9999.00
147G,9999.00
148G,9999.00
149G,9999.00
150G,9999.00
151G,9999.00
152G,9999.00
153G,9999.00
154G,9999.00
155G,9999.00
156G,9999.00
157G,9999.00
158G,9999.00
159G,59.08
160G,9999.00
161G,9999.00
162G,9999.00
163G,1.42
164G,9.29
165G,5.57
166G,4.50
167G,9999.00
168G,9999.00
169G,1.22
170G,4.49
171G,9999.00
172G,6.60
173G,5.00
174G,24.39
175G,8.64
176G,9999.00
177G,4.38
178G,3.15
179G,14.76
180G,9999.00
181G,7.96
182G,9999.00
183G,1.04
184G,0.67
185G,11.92
186G,9999.00
187G,9999.00
188G,8.29
001H,9999.00
002H,9999.00
003H,9999.00
004H,9999.00
005H,9999.00
006H,9999.00
007H,9999.00
008H,9999.00
009H,9999.00
010H,9999.00
011H,9999.00
012H,9999.00
013H,9999.00
014H,9999.00
015H,9999.00
016H,9999.00
017H,9999.00
018H,59.08
019H,9999.00
020H,9999.00
021H,9999.00
022H,1.42
023H,9.30
024H,5.75
025H,4.50
026H,9999.00
027H,9999.00
028H,1.22
029H,4.63
030H,9999.00
031H,6.60
032H,5.01
033H,25.18
034H,8.64
035H,9999.00
036H,4.38
037H,3.15
038H,15.24
039H,9999.00
040H,7.96
041H,9999.00
042H,1.04
043H,0.67
044H,12.30
045H,9999.00
046H,9999.00
047H,8.29
048H,9999.00
049H,9999.00
050H,9999.00
051H,9999.00
052H,9999.00
053H,9999.00
054H,9999.00
055H,9999.00
056H,9999.00
057H,9999.00
058H,9999.00
059H,9999.00
060H,9999.00
061H,9999.00
062H,9999.00
063H,9999.00
064H,9999.00
065H,59.08
066H,9999.00
067H,9999.00
068H,9999.00
069H,1.42
070H,9.30
071H,5.75
072H,4.50
073H,9999.00
074H,9999.00
075H,1.22
076H,4.63
077H,9999.00
078H,6.60
079H,5.01
080H,25.18
081H,8.64
082H,9999.00
083H,4.38
084H,3.15
085H,15.24
086H,9999.00
087H,7.96
088H,9999.00
089H,1.04
090H,0.67
091H,12.30
092H,9999.00
093H,9999.00
094H,8.29
095H,9999.00
096H,9999.00
097H,9999.00
098H,9999.00
099H,9999.00
100H,9999.00
101H,9999.00
102H,9999.00
103H,9999.00
104H,9999.00
105H,9999.00
106H,9999.00
107H,9999.00
108H,9999.00
109H,9999.00
110H,9999.00
111H,9999.00
112H,59.08
113H,9999.00
114H,9999.00
115H,9999.00
116H,1.42
117H,9.30
118H,5.75
119H,4.50
120H,9999.00
121H,9999.00
122H,1.22
123H,4.63
124H,9999.00
125H,6.60
126H,5.01
127H,25.18
128H,8.64
129H,9999.00
130H,4.38
131H,3.15
132H,15.24
133H,9999.00
134H,7.96
135H,9999.00
136H,1.04
137H,0.67
138H,12.30
139H,9999.00
140H,9999.00
141H,8.29
142H,9999.00
143H,9999.00
144H,9999.00
145H,9999.00
146H,9999.00
147H,9999.00
148H,9999.00
149H,9999.00
150H,9999.00
151H,9999.00
152H,9999.00
153H,9999.00
154H,9999.00
155H,9999.00
156H,9999.00
157H,9999.00
158H,9999.00
159H,59.08
160H,9999.00
161H,9999.00
162H,9999.00
163H,1.42
164H,9.30
165H,5.75
166H,4.50
167H,9999.00
168H,9999.00
169H,1.22
170H,4.63
171H,9999.00
172H,6.60
173H,5.01
174H,25.18
175H,8.64
176H,9999.00
177H,4.38
178H,3.15
179H,15.24
180H,9999.00
181H,7.96
182H,9999.00
183H,1.04
184H,0.67
185H,12.30
186H,9999.00
187H,9999.00
188H,8.29
001I,9999.00
002I,9999.00
003I,9999.00
004I,9999.00
005I,27.68
006I,9999.00
007I,9999.00
008I,9999.00
009I,9999.00
010I,9999.00
011I,23.25
012I,9999.00
013I,9999.00
014I,9999.00
015I,9999.00
016I,9999.00
017I,9999.00
018I,9999.00
019I,169.91
020I,9999.00
021I,9999.00
022I,9999.00
023I,9999.00
024I,9999.00
025I,9999.00
026I,9999.00
027I,17.47
028I,9999.00
029I,9999.00
030I,9999.00
031I,9999.00
032I,9999.00
033I,9999.00
034I,9999.00
035I,9999.00
036I,9999.00
037I,9999.00
038I,9999.00
039I,9999.00
040I,9999.00
041I,9999.00
042I,9999.00
043I,9999.00
044I,9999.00
045I,9999.00
046I,9999.00
047I,9999.00
048I,9999.00
049I,9999.00
050I,9999.00
051I,9999.00
052I,27.68
053I,9999.00
054I,9999.00
055I,9999.00
056I,9999.00
057I,9999.00
058I,23.25
059I,9999.00
060I,9999.00
061I,9999.00
062I,9999.00
063I,9999.00
064I,9999.00
065I,9999.00
066I,169.91
067I,9999.00
068I,9999.00
069I,9999.00
070I,9999.00
071I,9999.00
072I,9999.00
073I,9999.00
074I,17.47
075I,9999.00
076I,9999.00
077I,9999.00
078I,9999.00
079I,9999.00
080I,9999.00
081I,9999.00
082I,9999.00
083I,9999.00
084I,9999.00
085I,9999.00
086I,9999.00
087I,9999.00
088I,9999.00
089I,9999.00
090I,9999.00
091I,9999.00
092I,9999.00
093I,9999.00
094I,9999.00
095I,9999.00
096I,9999.00
097I,9999.00
098I,9999.00
099I,27.68
100I,9999.00
101I,9999.00
102I,9999.00
103I,9999.00
104I,9999.00
105I,23.25
106I,9999.00
107I,9999.00
108I,9999.00
109I,9999.00
110I,9999.00
111I,9999.00
112I,9999.00
113I,169.91
114I,9999.00
115I,9999.00
116I,9999.00
117I,9999.00
118I,9999.00
119I,9999.00
120I,9999.00
121I,17.47
122I,9999.00
123I,9999.00
124I,9999.00
125I,9999.00
126I,9999.00
127I,9999.00
128I,9999.00
129I,9999.00
130I,9999.00
131I,9999.00
132I,9999.00
133I,9999.00
134I,9999.00
135I,9999.00
136I,9999.00
137I,9999.00
138I,9999.00
139I,9999.00
140I,9999.00
141I,9999.00
142I,9999.00
143I,9999.00
144I,9999.00
145I,9999.00
146I,27.68
147I,9999.00
148I,9999.00
149I,9999.00
150I,9999.00
151I,9999.00
152I,23.25
153I,9999.00
154I,9999.00
155I,9999.00
156I,9999.00
157I,9999.00
158I,9999.00
159I,9999.00
160I,169.91
161I,9999.00
162I,9999.00
163I,9999.00
164I,9999.00
165I,9999.00
166I,9999.00
167I,9999.00
168I,17.47
169I,9999.00
170I,9999.00
171I,9999.00
172I,9999.00
173I,9999.00
174I,9999.00
175I,9999.00
176I,9999.00
177I,9999.00
178I,9999.00
179I,9999.00
180I,9999.00
181I,9999.00
182I,9999.00
183I,9999.00
184I,9999.00
185I,9999.00
186I,9999.00
187I,9999.00
188I,9999.00
001J,9999.00
002J,9999.00
003J,9999.00
004J,9999.00
005J,26.79
006J,9999.00
007J,9999.00
008J,9999.00
009J,9999.00
010J,9999.00
011J,22.50
012J,9999.00
013J,9999.00
014J,9999.00
015J,9999.00
016J,9999.00
017J,9999.00
018J,9999.00
019J,164.43
020J,9999.00
021J,9999.00
022J,9999.00
023J,9999.00
024J,9999.00
025J,9999.00
026J,9999.00
027J,16.91
028J,9999.00
029J,9999.00
030J,9999.00
031J,9999.00
032J,9999.00
033J,9999.00
034J,9999.00
035J,9999.00
036J,9999.00
037J,9999.00
038J,9999.00
039J,9999.00
040J,9999.00
041J,9999.00
042J,9999.00
043J,9999.00
044J,9999.00
045J,9999.00
046J,9999.00
047J,9999.00
048J,9999.00
049J,9999.00
050J,9999.00
051J,9999.00
052J,26.79
053J,9999.00
054J,9999.00
055J,9999.00
056J,9999.00
057J,9999.00
058J,22.50
059J,9999.00
060J,9999.00
061J,9999.00
062J,9999.00
063J,9999.00
064J,9999.00
065J,9999.00
066J,164.43
067J,9999.00
068J,9999.00
069J,9999.00
070J,9999.00
071J,9999.00
072J,9999.00
073J,9999.00
074J,16.91
075J,9999.00
076J,9999.00
077J,9999.00
078J,9999.00
079J,9999.00
080J,9999.00
081J,9999.00
082J,9999.00
083J,9999.00
084J,9999.00
085J,9999.00
086J,9999.00
087J,9999.00
088J,9999.00
089J,9999.00
090J,9999.00
091J,9999.00
092J,9999.00
093J,9999.00
094J,9999.00
095J,9999.00
096J,9999.00
097J,9999.00
